Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Direction,Wind Speed
2012,1,5,0,30,0,0,0,0,0,0,10,14.16526481,943.4277344,77.9343158,175.8133878,102.3303909,1.717595696
2012,1,5,1,30,0,0,0,0,0,0,10,13.97284297,943.3660889,78.99564935,162.0025608,118.1416321,1.644169569
2012,1,5,2,30,0,0,0,0,0,0,10,13.84974151,942.8499146,79.97608428,148.2382065,132.7053375,1.583289385
2012,1,5,3,30,0,0,0,0,0,0,10,13.78831662,942.687561,81.23341588,134.5646741,146.6922607,1.59703207
2012,1,5,4,30,0,0,0,0,0,0,10,13.75918279,942.8546753,82.92562296,121.0369977,158.991272,1.71451807
2012,1,5,5,30,0,0,0,0,0,0,11,14.49182166,943.5513916,84.76328062,107.7310091,170.2753906,1.874696374
2012,1,5,6,30,0,0,0,0,0,0,11,17.77527255,944.0930786,82.92698033,94.7584678,182.2992096,2.058009386
2012,1,5,7,30,57,45,64,55,154,76,13,20.93407558,945.1552124,75.78798012,82.29250543,194.605072,2.043390036
2012,1,5,8,30,154,294,252,129,415,267,14,24.1904557,945.9873047,67.51544305,70.61963872,207.5417633,1.975808978
2012,1,5,9,30,231,339,400,171,565,452,15,25.86544978,946.3973999,59.74382906,60.21278475,226.4772186,2.500262976
2012,1,5,10,30,195,648,596,195,648,596,15,26.66162279,945.6752319,53.30547851,51.85143285,239.8837738,2.889475584
2012,1,5,11,30,207,688,680,207,688,680,14,26.83802957,944.5618286,46.95715665,46.6567772,250.653717,3.178941727
2012,1,5,12,30,210,696,696,210,696,696,13,26.43841095,943.3692017,42.49770992,45.7256104,260.1596069,3.3881917
2012,1,5,13,30,202,672,641,202,672,641,11,25.47685389,942.8961792,39.6752568,49.30090459,267.8110046,3.484892607
2012,1,5,14,30,184,612,522,184,612,522,10,23.87828455,942.6646118,38.84221341,56.5319189,275.0526733,3.449253321
2012,1,5,15,30,150,496,351,150,496,351,10,21.05505409,942.572876,43.09643393,66.22759722,284.0716248,3.086406946
2012,1,5,16,30,104,212,151,92,284,154,11,18.95528858,943.0595703,53.62137762,77.46185718,297.1408081,2.700668335
2012,1,5,17,30,0,0,0,2,2,2,10,18.05982334,943.6275635,59.4666418,89.64793583,309.7792358,2.444592237
2012,1,5,18,30,0,0,0,0,0,0,10,17.28228109,944.598938,61.2301194,102.4470433,322.7792664,2.187036037
2012,1,5,19,30,0,0,0,0,0,0,10,16.56389328,944.8966064,62.72625348,115.6368766,335.3232727,1.985347986
2012,1,5,20,30,0,0,0,0,0,0,9,15.90202991,945.409668,64.25435301,129.0885099,346.8792725,1.814754725
2012,1,5,21,30,0,0,0,0,0,0,9,15.27433401,945.4007568,65.78367835,142.7139107,356.0595093,1.660613418
2012,1,5,22,30,0,0,0,0,0,0,9,14.68524769,945.1622314,67.77475186,156.4509564,3.85206604,1.515294671
2012,1,5,23,30,0,0,0,0,0,0,9,14.17532083,944.7543335,69.9902033,170.2516398,11.59803772,1.381768346
2012,1,6,0,30,0,0,0,0,0,0,9,13.7237754,944.361145,72.12671058,175.91038,21.15154266,1.249850512
2012,1,6,1,30,0,0,0,0,0,0,9,13.36796303,943.9679565,74.1995098,162.0974936,30.47622681,1.16181004
2012,1,6,2,30,0,0,0,0,0,0,9,13.07825428,943.7207031,76.47002512,148.3272546,43.22351456,1.135097861
2012,1,6,3,30,0,0,0,0,0,0,9,12.82360787,943.8972168,78.73189466,134.6467873,57.23864365,1.189365387
2012,1,6,4,30,0,0,0,0,0,0,9,12.58080419,944.2927856,80.73051808,121.1110067,69.91599274,1.311104655
2012,1,6,5,30,0,0,0,0,0,0,9,13.16742641,944.7088623,82.39191903,107.7953298,82.36009979,1.472503066
2012,1,6,6,30,0,0,0,0,0,0,9,16.68380152,945.3786011,79.30474756,94.81084888,94.86791229,1.633590341
2012,1,6,7,30,62,86,74,55,156,76,11,19.64683508,946.2288208,71.28373493,82.32966825,106.8974991,1.67135632
2012,1,6,8,30,130,420,270,130,420,270,12,23.54204517,946.8622437,62.47391619,70.63683189,116.3287048,1.44788754
2012,1,6,9,30,172,570,455,172,570,455,12,25.84010668,946.6525269,48.86044264,60.20329063,147.7238464,1.21949482
2012,1,6,10,30,196,651,599,196,651,599,11,26.76123555,946.0717163,40.80666176,51.80707693,187.4349213,1.55803287
2012,1,6,11,30,208,690,683,208,690,683,11,27.05999706,944.7548218,38.58657355,46.57166743,205.0059204,1.945323467
2012,1,6,12,30,321,431,623,210,696,697,11,26.85454292,943.6088257,37.58282031,45.60350347,215.5958862,2.261068821
2012,1,6,13,30,326,294,519,202,671,641,11,26.1689517,942.8285522,37.43840089,49.15620463,222.4221344,2.458153486
2012,1,6,14,30,282,347,475,184,609,521,10,24.89159884,942.4591675,38.47963322,56.37945596,228.2593994,2.498146296
2012,1,6,15,30,156,16,163,150,491,350,11,22.33383454,942.5135498,44.30265059,66.07605062,235.4753113,2.123275757
2012,1,6,16,30,71,0,71,92,281,154,13,20.43302464,942.6422729,57.29004072,77.31490655,244.717392,1.645488977
2012,1,6,17,30,0,0,0,3,3,3,11,19.67105771,943.2727661,57.84851469,89.50694109,255.2953033,1.180854321
2012,1,6,18,30,0,0,0,0,0,0,13,18.96450198,943.7572632,69.63254392,102.3118717,269.6012268,0.720732749
2012,1,6,19,30,0,0,0,0,0,0,12,18.5608814,944.2406616,65.13529262,115.50757,298.8815308,0.329020023
2012,1,6,20,30,0,0,0,0,0,0,13,18.10902611,944.5431519,72.50393412,128.9648483,15.98007965,0.084148891
2012,1,6,21,30,0,0,0,0,0,0,12,17.41498334,944.2162476,69.90006693,142.5956611,136.0765839,0.290521294
2012,1,6,22,30,0,0,0,0,0,0,12,16.75071655,943.9315186,73.63808406,156.3377896,154.3376465,0.601838827
2012,1,6,23,30,0,0,0,0,0,0,11,16.06245715,943.6463623,69.64961705,170.1421467,164.9651794,0.889955401
2012,1,7,0,30,0,0,0,0,0,0,10,15.49023359,943.6055298,69.89598973,176.0018303,170.8644409,1.165175319
2012,1,7,1,30,0,0,0,0,0,0,10,15.0073924,943.1654663,71.84953937,162.1895515,175.1278381,1.418961644
2012,1,7,2,30,0,0,0,0,0,0,10,14.6017786,942.7254639,75.33833209,148.4134278,174.2150726,1.579700232
2012,1,7,3,30,0,0,0,0,0,0,11,14.30224289,942.4978027,80.84080878,134.7257896,170.4071655,1.760650873
2012,1,7,4,30,0,0,0,0,0,0,12,14.18285985,942.7365112,88.88374122,121.1815777,167.2891846,2.059821844
2012,1,7,5,30,0,0,0,0,0,0,13,14.57652962,943.2484741,98.41427422,107.8558194,166.6426239,2.358341932
2012,1,7,6,30,0,0,0,0,0,0,14,17.22151011,944.1228027,100,94.85893855,168.8045349,2.58198905
2012,1,7,7,30,57,42,63,54,151,75,15,19.33660561,944.8396606,90.81730286,82.36201138,172.7239685,2.433513403
2012,1,7,8,30,129,413,266,129,413,266,16,22.83750687,946.0628662,85.14697764,70.64857592,179.2451477,2.231232643
2012,1,7,9,30,222,401,422,171,561,450,17,24.75350244,946.305603,72.03588948,60.18765008,193.6227417,2.531620264
2012,1,7,10,30,195,643,593,195,643,593,16,25.45409304,945.6012573,60.59866809,51.75589235,213.6144714,2.992330074
2012,1,7,11,30,342,356,588,207,684,678,16,26.02165597,944.7141724,56.1473874,46.47930957,228.7860107,3.175940037
2012,1,7,12,30,368,244,540,209,693,696,14,26.04349183,943.6763916,50.54626752,45.47437288,241.7674255,3.298289299
2012,1,7,13,30,289,503,619,202,672,644,13,25.42866452,943.0151367,45.81031673,49.0054441,251.5790863,3.41319108
2012,1,7,14,30,185,614,526,185,614,526,11,24.05509639,942.8017578,42.75580304,56.22223216,261.1088562,3.504397392
2012,1,7,15,30,152,501,357,152,501,357,11,21.25823204,942.7610474,45.06512869,65.92097555,269.9178772,3.153316498
2012,1,7,16,30,107,197,151,94,293,159,11,19.04377468,943.0754395,54.93099949,77.16544776,278.6681213,2.773779869
2012,1,7,17,30,1,0,1,3,4,3,11,18.07009247,944.0424194,60.93654917,89.36421432,285.7967224,2.626526594
2012,1,7,18,30,0,0,0,0,0,0,10,17.2089884,944.9267578,62.55641656,102.1756708,292.047821,2.4623878
2012,1,7,19,30,0,0,0,0,0,0,10,16.39353354,945.7019043,63.67869223,115.3777616,299.4043579,2.357192993
2012,1,7,20,30,0,0,0,0,0,0,9,15.6506224,946.1883545,64.9109302,128.841107,305.6288452,2.152962923
2012,1,7,21,30,0,0,0,0,0,0,9,14.96131902,946.335083,66.10027214,142.4776466,311.3655396,1.93112421
2012,1,7,22,30,0,0,0,0,0,0,8,14.35165371,946.2258911,67.21726283,156.2249978,318.0222168,1.797757268
2012,1,7,23,30,0,0,0,0,0,0,8,13.76553634,946.4393311,68.19366047,170.032467,326.9829712,1.728111267
2012,1,8,0,30,0,0,0,0,0,0,8,13.22577517,946.2163086,69.15315805,176.0867251,338.8828125,1.616347075
2012,1,8,1,30,0,0,0,0,0,0,7,12.72034648,945.9727173,70.03546768,162.2784856,352.592804,1.478118777
2012,1,8,2,30,0,0,0,0,0,0,7,12.27974222,945.4655151,70.48448452,148.4965569,7.045516968,1.345286012
2012,1,8,3,30,0,0,0,0,0,0,7,11.8671889,945.1554565,71.58020939,134.8015475,21.86418152,1.29940784
2012,1,8,4,30,0,0,0,0,0,0,7,11.48678717,945.336853,73.34196128,121.248601,32.24378967,1.395236492
2012,1,8,5,30,0,0,0,0,0,0,7,11.93628544,946.0531616,77.26653763,107.912388,38.45524979,1.546879768
2012,1,8,6,30,0,0,0,0,0,0,8,15.31082116,946.7589111,78.61968062,94.9026658,43.37524796,1.661083102
2012,1,8,7,30,62,38,68,56,162,78,10,18.28171487,947.9384155,73.52467536,82.38946136,46.48773193,1.63936615
2012,1,8,8,30,165,93,196,132,431,275,11,22.54587715,948.7921143,66.73784012,70.6548358,49.42405319,1.355853319
2012,1,8,9,30,271,124,333,174,580,463,10,24.7028778,949.0197144,46.27019429,60.16585459,40.85287094,0.868750572
2012,1,8,10,30,312,296,496,197,660,607,10,25.82080237,948.2636719,40.68357721,51.69789353,48.16276169,0.275586128
2012,1,8,11,30,349,127,437,209,698,691,10,26.31889255,946.7155151,38.68299942,46.37973799,197.0169983,0.217411697
2012,1,8,12,30,316,456,637,211,703,705,10,26.26304683,945.3145752,37.93492212,45.33827347,211.4443054,0.542346239
2012,1,8,13,30,325,357,560,203,678,650,10,25.56255632,944.3392944,38.02393162,48.8487033,225.024826,0.756097317
2012,1,8,14,30,286,165,379,185,616,529,10,24.17128988,943.6062012,39.37610423,56.06034974,253.4587402,0.854322672
2012,1,8,15,30,152,499,357,152,499,357,10,21.46806664,943.6537476,43.35329589,65.7624863,301.2798157,1.011992097
2012,1,8,16,30,100,81,119,94,289,159,11,19.43153775,944.1005859,54.56479777,77.01360171,348.8829956,1.828364372
2012,1,8,17,30,1,0,1,4,5,4,11,18.42250457,944.413269,59.50182433,89.21992978,10.7250824,2.711829424
2012,1,8,18,30,0,0,0,0,0,0,11,17.17670087,945.1610107,63.82277007,102.038541,25.82486725,3.032998323
2012,1,8,19,30,0,0,0,0,0,0,11,16.05036483,945.3580322,70.44625095,115.2475399,40.23365784,3.030324697
2012,1,8,20,30,0,0,0,0,0,0,12,15.25659774,945.6092529,76.9337349,128.7173587,51.21379852,3.027548075
2012,1,8,21,30,0,0,0,0,0,0,12,14.72787572,945.354187,82.32989375,142.3599165,55.8734436,2.974852085
2012,1,8,22,30,0,0,0,0,0,0,12,14.29449267,945.1016235,85.89732716,156.1125879,56.8072319,2.876364231
2012,1,8,23,30,0,0,0,0,0,0,12,13.83770501,944.8814697,88.79074498,169.9224867,57.2371521,2.767562389
2012,1,9,0,30,0,0,0,0,0,0,12,13.09311937,944.7091064,91.62451498,176.1639668,56.09189987,2.66885376
2012,1,9,1,30,0,0,0,0,0,0,12,12.55085524,944.524292,95.90957485,162.36404,51.83105469,2.64418745
2012,1,9,2,30,0,0,0,0,0,0,12,12.5584254,944.394043,98.12367371,148.5764716,46.48060608,2.70025444
2012,1,9,3,30,0,0,0,0,0,0,11,12.58274249,944.4196167,95.19136487,134.873928,41.84223938,2.643805504
2012,1,9,4,30,0,0,0,0,0,0,11,12.10684043,944.6295166,93.77663298,121.3119687,39.28888702,2.597697258
2012,1,9,5,30,0,0,0,0,0,0,11,11.95779036,945.2407837,94.70853668,107.9649483,36.62862778,2.565529585
2012,1,9,6,30,0,0,0,0,0,0,10,13.22812731,945.821167,93.38829608,94.9419627,35.18672562,2.567947149
2012,1,9,7,30,61,82,72,55,153,75,11,16.10395505,946.6795654,87.46871443,82.41198791,36.04558563,2.490370274
2012,1,9,8,30,148,364,269,130,418,269,11,19.73669401,947.5701904,76.61494764,70.65558763,40.8119278,2.683918476
2012,1,9,9,30,172,570,456,172,570,456,12,22.04281659,948.0045166,64.57482339,60.13789927,44.27894592,2.601229906
2012,1,9,10,30,196,653,602,196,653,602,13,23.2734338,947.0244141,58.23722631,51.63309694,42.82978821,2.264353991
2012,1,9,11,30,209,694,689,209,694,689,13,23.81659521,945.6326294,55.79701353,46.27298742,34.45609283,1.969199419
2012,1,9,12,30,211,703,707,211,703,707,14,23.66115726,944.5441895,54.51057965,45.19526044,23.14427948,1.81197381
2012,1,9,13,30,204,680,653,204,680,653,13,22.83077865,943.4804688,54.02516839,48.68606263,12.97911835,1.892078996
2012,1,9,14,30,186,621,534,186,621,534,13,21.40565769,943.300354,54.95984484,55.89390932,7.336357117,2.157872677
2012,1,9,15,30,153,507,363,153,507,363,12,19.13781233,943.5096436,57.54947596,65.60069223,7.659042358,2.479950905
2012,1,9,16,30,109,214,158,96,299,164,12,17.53226591,944.1731567,64.67816423,76.85947496,12.29075623,2.751860619
2012,1,9,17,30,1,0,1,5,6,5,12,16.94930607,945.267334,71.86751849,89.07414332,18.11381531,3.089985371
2012,1,9,18,30,0,0,0,0,0,0,12,16.13228646,946.1661987,73.3562751,101.9005813,23.31052399,3.249988317
2012,1,9,19,30,0,0,0,0,0,0,11,15.21259238,946.8616943,75.48019076,115.1169914,28.05969238,3.273119211
2012,1,9,20,30,0,0,0,0,0,0,11,14.23159354,947.1986694,77.59161817,128.5936729,31.91864395,3.277642965
2012,1,9,21,30,0,0,0,0,0,0,10,13.11688079,947.168335,79.422993,142.2425155,34.2401619,3.270428419
2012,1,9,22,30,0,0,0,0,0,0,10,12.03299512,947.0737305,81.44815542,156.0005606,35.60351944,3.238680601
2012,1,9,23,30,0,0,0,0,0,0,9,11.08240793,946.7487183,83.09922152,169.8120849,36.89980316,3.215598345
2012,1,10,0,30,0,0,0,0,0,0,8,10.23101901,946.6392822,84.30712669,176.2323863,38.30833435,3.184475422
2012,1,10,1,30,0,0,0,0,0,0,7,9.485044259,946.4509888,85.24720559,162.4459529,39.31093979,3.146118641
2012,1,10,2,30,0,0,0,0,0,0,7,8.854745324,946.4567261,85.93271239,148.6530004,40.50083542,3.015539885
2012,1,10,3,30,0,0,0,0,0,0,6,8.341720075,946.5643311,86.63305827,134.9427992,42.16828918,2.82909894
2012,1,10,4,30,0,0,0,0,0,0,6,7.887540124,946.9202881,87.10326155,121.3715746,45.39844894,2.61865449
2012,1,10,5,30,0,0,0,0,0,0,5,8.306412765,947.5115356,87.83500872,108.0134153,49.21316528,2.382848978
2012,1,10,6,30,0,0,0,0,0,0,6,11.40715857,947.9231567,85.71601398,94.97676448,52.59412766,2.125351906
2012,1,10,7,30,61,81,72,57,168,79,6,15.24061032,948.5220947,73.43578138,82.42954003,55.05929184,1.615997195
2012,1,10,8,30,161,359,280,134,446,282,6,18.44482958,949.180603,57.66185023,70.65080907,54.73469543,1.368600607
2012,1,10,9,30,179,585,471,177,601,476,6,20.95528971,949.0635986,45.79759485,60.1037856,49.04354095,1.301475763
2012,1,10,10,30,197,681,621,201,684,627,5,22.34716701,948.2608643,35.40053401,51.56152473,34.75185013,1.125810027
